year,month,day,births,gender
-0.154193778,-0.149562631,-0.966393065,-0.196707151,M
-0.154193778,-0.149562631,-0.900963142,-0.215235043,F
-0.154193778,-0.149562631,-0.900963142,-0.209140802,M
-0.154193778,-0.149562631,-0.835533218,-0.185744522,F
-0.154193778,-0.149562631,-0.835533218,-0.17810921,M
-0.154193778,-0.149562631,-0.770103295,-0.178879746,F
-0.154193778,-0.149562631,-0.770103295,-0.168267361,M
-0.154193778,-0.149562631,-0.704673371,-0.183608036,F
-0.154193778,-0.149562631,-0.704673371,-0.172820529,M
-0.154193778,-0.149562631,-0.639243448,-0.18395828,F
-0.154193778,-0.149562631,-0.639243448,-0.181506574,M
-0.154193778,-0.149562631,-0.573813524,-0.183362865,F
-0.154193778,-0.149562631,-0.573813524,-0.172155066,M
-0.154193778,-0.149562631,-0.508383601,-0.204272415,F
-0.154193778,-0.149562631,-0.508383601,-0.197687833,M
-0.154193778,-0.149562631,-0.442953677,-0.214849775,F
-0.154193778,-0.149562631,-0.442953677,-0.203361781,M
-0.154193778,-0.149562631,-0.377523754,-0.186515059,F
-0.154193778,-0.149562631,-0.377523754,-0.174816919,M
-0.154193778,-0.149562631,-0.31209383,-0.179720331,F
-0.154193778,-0.149562631,-0.31209383,-0.17947516,M
-0.154193778,-0.149562631,-0.246663907,-0.190788032,F
-0.154193778,-0.149562631,-0.246663907,-0.169633312,M
-0.154193778,-0.149562631,-0.181233983,-0.182487256,F
-0.154193778,-0.149562631,-0.181233983,-0.179720331,M
-0.154193778,-0.149562631,-0.11580406,-0.181016232,F
-0.154193778,-0.149562631,-0.11580406,-0.174921992,M
-0.154193778,-0.149562631,-0.050374136,-0.199859344,F
-0.154193778,-0.149562631,-0.050374136,-0.195236127,M
-0.154193778,-0.149562631,0.015055787,-0.211977776,F
-0.154193778,-0.149562631,0.015055787,-0.198878662,M
-0.154193778,-0.149562631,0.080485711,-0.182207061,F
-0.154193778,-0.149562631,0.080485711,-0.167041508,M
-0.154193778,-0.149562631,0.145915634,-0.177408722,F
-0.154193778,-0.149562631,0.145915634,-0.167286679,M
-0.154193778,-0.149562631,0.211345558,-0.182382183,F
-0.154193778,-0.149562631,0.211345558,-0.176498088,M
-0.154193778,-0.149562631,0.276775481,-0.18227711,F
-0.154193778,-0.149562631,0.276775481,-0.17194492,M
-0.154193778,-0.149562631,0.342205405,-0.178809697,F
-0.154193778,-0.149562631,0.342205405,-0.168757702,M
-0.154193778,-0.149562631,0.407635328,-0.205148024,F
-0.154193778,-0.149562631,0.407635328,-0.193870177,M
-0.154193778,-0.149562631,0.473065251,-0.205007927,F
-0.154193778,-0.149562631,0.473065251,-0.195061005,M
-0.154193778,-0.149562631,0.538495175,-0.183818182,F
-0.154193778,-0.149562631,0.538495175,-0.172435261,M
-0.154193778,-0.149562631,0.603925098,-0.173030676,F
-0.154193778,-0.149562631,0.603925098,-0.16553546,M
-0.154193778,-0.149562631,0.669355022,-0.17835438,F
-0.154193778,-0.149562631,0.669355022,-0.165430387,M
-0.154193778,-0.149562631,0.734784945,-0.179510184,F
-0.154193778,-0.149562631,0.734784945,-0.16665624,M
-0.154193778,-0.149562631,0.800214869,-0.169353117,F
-0.154193778,-0.149562631,0.800214869,-0.16080717,M
-0.154193778,-0.149562631,0.865644792,-0.341813121,M
-0.154193778,-0.149562631,5.314879589,-0.341778096,F
-0.154193778,-0.149562631,5.314879589,-0.341778096,M
-0.154193778,0.140332672,-1.097252912,-0.20343183,F
-0.154193778,0.140332672,-1.097252912,-0.192574275,M
-0.154193778,0.140332672,-1.031822988,-0.20703934,F
-0.154193778,0.140332672,-1.031822988,-0.196917297,M
-0.154193778,0.140332672,-0.966393065,-0.185009011,F
-0.154193778,0.140332672,-0.966393065,-0.173310871,M
-0.154193778,0.140332672,-0.900963142,-0.201015148,F
-0.154193778,0.140332672,-0.900963142,-0.186935351,M
-0.154193778,0.140332672,-0.835533218,-0.174431651,F
-0.154193778,0.140332672,-0.835533218,-0.170053604,M
-0.154193778,0.140332672,-0.770103295,-0.170298775,F
-0.154193778,0.140332672,-0.770103295,-0.156148929,M
-0.154193778,0.140332672,-0.704673371,-0.167181606,F
-0.154193778,0.140332672,-0.704673371,-0.157479855,M
-0.154193778,0.140332672,-0.639243448,-0.19285447,F
-0.154193778,0.140332672,-0.639243448,-0.18308267,M
-0.154193778,0.140332672,-0.573813524,-0.204167342,F
-0.154193778,0.140332672,-0.573813524,-0.195551346,M
-0.154193778,0.140332672,-0.508383601,-0.176357991,F
-0.154193778,0.140332672,-0.508383601,-0.161192438,M
-0.154193778,0.140332672,-0.442953677,-0.174011358,F
-0.154193778,0.140332672,-0.442953677,-0.164204534,M
-0.154193778,0.140332672,-0.377523754,-0.173240822,F
-0.154193778,0.140332672,-0.377523754,-0.170298775,M
-0.154193778,0.140332672,-0.31209383,-0.17474687,F
-0.154193778,0.140332672,-0.31209383,-0.159020927,M
-0.154193778,0.140332672,-0.246663907,-0.164694875,F
-0.154193778,0.140332672,-0.246663907,-0.153171857,M
-0.154193778,0.140332672,-0.181233983,-0.192013885,F
-0.154193778,0.140332672,-0.181233983,-0.18115633,M
-0.154193778,0.140332672,-0.11580406,-0.196952321,F
-0.154193778,0.140332672,-0.11580406,-0.191768714,M
-0.154193778,0.140332672,-0.050374136,-0.1730657,F
-0.154193778,0.140332672,-0.050374136,-0.159231073,M
-0.154193778,0.140332672,0.015055787,-0.166971459,F
-0.154193778,0.140332672,0.015055787,-0.153452052,M
-0.154193778,0.140332672,0.080485711,-0.171454579,F
-0.154193778,0.140332672,0.080485711,-0.161262487,M
-0.154193778,0.140332672,0.145915634,-0.165080143,F
-0.154193778,0.140332672,0.145915634,-0.154467759,M
-0.154193778,0.140332672,0.211345558,-0.169213019,F
-0.154193778,0.140332672,0.211345558,-0.152401321,M
-0.154193778,0.140332672,0.276775481,-0.187145497,F
-0.154193778,0.140332672,0.276775481,-0.178599551,M
-0.154193778,0.140332672,0.342205405,-0.197162467,F
-0.154193778,0.140332672,0.342205405,-0.186269888,M
-0.154193778,0.140332672,0.407635328,-0.170368823,F
-0.154193778,0.140332672,0.407635328,-0.164029412,M
-0.154193778,0.140332672,0.473065251,-0.166481118,F
-0.154193778,0.140332672,0.473065251,-0.154467759,M
-0.154193778,0.140332672,0.538495175,-0.167181606,F
-0.154193778,0.140332672,0.538495175,-0.162523364,M
-0.154193778,0.140332672,0.603925098,-0.166516143,F
-0.154193778,0.140332672,0.603925098,-0.159861512,M
-0.154193778,0.140332672,0.669355022,-0.163539071,F
-0.154193778,0.140332672,0.669355022,-0.158705708,M
-0.154193778,0.140332672,0.734784945,-0.19285447,F
-0.154193778,0.140332672,0.734784945,-0.18644501,M
-0.154193778,0.140332672,0.800214869,-0.198178174,F
-0.154193778,0.140332672,0.800214869,-0.188161204,M
-0.154193778,0.140332672,0.865644792,-0.172014969,F
-0.154193778,0.140332672,0.865644792,-0.165010095,M
-0.154193778,0.140332672,5.314879589,-0.341813121,F
-0.154193778,0.430227976,-1.097252912,-0.169983555,F
-0.154193778,0.430227976,-1.097252912,-0.157865123,M
-0.154193778,0.430227976,-1.031822988,-0.175447357,F
-0.154193778,0.430227976,-1.031822988,-0.163819266,M
-0.154193778,0.430227976,-0.966393065,-0.167812044,F
-0.154193778,0.430227976,-0.966393065,-0.160737121,M
-0.154193778,0.430227976,-0.900963142,-0.169528239,F
-0.154193778,0.430227976,-0.900963142,-0.161857901,M
-0.154193778,0.430227976,-0.835533218,-0.191418471,F
-0.154193778,0.430227976,-0.835533218,-0.185709498,M
-0.154193778,0.430227976,-0.770103295,-0.199228905,F
-0.154193778,0.430227976,-0.770103295,-0.188441399,M
-0.154193778,0.430227976,-0.704673371,-0.169283068,F
-0.154193778,0.430227976,-0.704673371,-0.15663927,M
-0.154193778,0.430227976,-0.639243448,-0.165395363,F
-0.154193778,0.430227976,-0.639243448,-0.152086102,M
-0.154193778,0.430227976,-0.573813524,-0.167041508,F
-0.154193778,0.430227976,-0.573813524,-0.160842194,M
-0.154193778,0.430227976,-0.508383601,-0.161612731,F
-0.154193778,0.430227976,-0.508383601,-0.161227463,M
-0.154193778,0.430227976,-0.442953677,-0.169037897,F
-0.154193778,0.430227976,-0.442953677,-0.158110294,M
-0.154193778,0.430227976,-0.377523754,-0.190717983,F
-0.154193778,0.430227976,-0.377523754,-0.179089892,M
-0.154193778,0.430227976,-0.31209383,-0.195691444,F
-0.154193778,0.430227976,-0.31209383,-0.188791643,M
-0.154193778,0.430227976,-0.246663907,-0.169878482,F
-0.154193778,0.430227976,-0.246663907,-0.158635659,M
-0.154193778,0.430227976,-0.181233983,-0.166060826,F
-0.154193778,0.430227976,-0.181233983,-0.149319176,M
-0.154193778,0.430227976,-0.11580406,-0.17026375,F
-0.154193778,0.430227976,-0.11580406,-0.16080717,M
-0.154193778,0.430227976,-0.050374136,-0.162173121,F
-0.154193778,0.430227976,-0.050374136,-0.157409806,M
-0.154193778,0.430227976,0.015055787,-0.16609585,F
-0.154193778,0.430227976,0.015055787,-0.154292637,M
-0.154193778,0.430227976,0.080485711,-0.192714372,F
-0.154193778,0.430227976,0.080485711,-0.178459453,M
-0.154193778,0.430227976,0.145915634,-0.196391931,F
-0.154193778,0.430227976,0.145915634,-0.189982471,M
-0.154193778,0.430227976,0.211345558,-0.173766187,F
-0.154193778,0.430227976,0.211345558,-0.160281805,M
-0.154193778,0.430227976,0.276775481,-0.168477507,F
-0.154193778,0.430227976,0.276775481,-0.156674294,M
-0.154193778,0.430227976,0.342205405,-0.172645408,F
-0.154193778,0.430227976,0.342205405,-0.163959364,M
-0.154193778,0.430227976,0.407635328,-0.168302386,F
-0.154193778,0.430227976,0.407635328,-0.159406195,M
-0.154193778,0.430227976,0.473065251,-0.164204534,F
-0.154193778,0.430227976,0.473065251,-0.162873608,M
-0.154193778,0.430227976,0.538495175,-0.192329104,F
-0.154193778,0.430227976,0.538495175,-0.183222768,M
-0.154193778,0.430227976,0.603925098,-0.197127443,F
-0.154193778,0.430227976,0.603925098,-0.190017496,M
-0.154193778,0.430227976,0.669355022,-0.171804823,F
-0.154193778,0.430227976,0.669355022,-0.161227463,M
-0.154193778,0.430227976,0.734784945,-0.167531849,F
-0.154193778,0.430227976,0.734784945,-0.152051077,M
-0.154193778,0.430227976,0.800214869,-0.168617605,F
-0.154193778,0.430227976,0.800214869,-0.162138096,M
-0.154193778,0.430227976,0.865644792,-0.172085018,F
-0.154193778,0.430227976,0.865644792,-0.166200923,M
-0.154193778,0.430227976,5.314879589,-0.341848145,F
-0.154193778,0.430227976,5.314879589,-0.341637999,M
-0.154193778,0.720123279,-1.097252912,-0.173170773,F
-0.154193778,0.720123279,-1.097252912,-0.155763661,M
-0.154193778,0.720123279,-1.031822988,-0.19422042,F
-0.154193778,0.720123279,-1.031822988,-0.188721594,M
-0.154193778,0.720123279,-0.966393065,-0.1995091,F
-0.154193778,0.720123279,-0.966393065,-0.191313397,M
-0.154193778,0.720123279,-0.900963142,-0.196497004,F
-0.154193778,0.720123279,-0.900963142,-0.189912423,M
-0.154193778,0.720123279,-0.835533218,-0.17113936,F
-0.154193778,0.720123279,-0.835533218,-0.160912243,M
-0.154193778,0.720123279,-0.770103295,-0.157865123,F
-0.154193778,0.720123279,-0.770103295,-0.150510005,M
-0.154193778,0.720123279,-0.704673371,-0.168757702,F
-0.154193778,0.720123279,-0.704673371,-0.154012442,M
-0.154193778,0.720123279,-0.639243448,-0.167636923,F
-0.154193778,0.720123279,-0.639243448,-0.152506394,M
-0.154193778,0.720123279,-0.573813524,-0.185849596,F
-0.154193778,0.720123279,-0.573813524,-0.181541598,M
-0.154193778,0.720123279,-0.508383601,-0.193379835,F
-0.154193778,0.720123279,-0.508383601,-0.187495741,M
-0.154193778,0.720123279,-0.442953677,-0.165675558,F
-0.154193778,0.720123279,-0.442953677,-0.162138096,M
-0.154193778,0.720123279,-0.377523754,-0.160597024,F
-0.154193778,0.720123279,-0.377523754,-0.157619952,M
-0.154193778,0.720123279,-0.31209383,-0.168617605,F
-0.154193778,0.720123279,-0.31209383,-0.159020927,M
-0.154193778,0.720123279,-0.246663907,-0.165255265,F
-0.154193778,0.720123279,-0.246663907,-0.15856561,M
-0.154193778,0.720123279,-0.181233983,-0.167111557,F
-0.154193778,0.720123279,-0.181233983,-0.156569221,M
-0.154193778,0.720123279,-0.11580406,-0.187215546,F
-0.154193778,0.720123279,-0.11580406,-0.174851943,M
-0.154193778,0.720123279,-0.050374136,-0.193064616,F
-0.154193778,0.720123279,-0.050374136,-0.185184133,M
-0.154193778,0.720123279,0.015055787,-0.168197312,F
-0.154193778,0.720123279,0.015055787,-0.154047466,M
-0.154193778,0.720123279,0.080485711,-0.155168246,F
-0.154193778,0.720123279,0.080485711,-0.152926687,M
-0.154193778,0.720123279,0.145915634,-0.162558389,F
-0.154193778,0.720123279,0.145915634,-0.153382003,M
-0.154193778,0.720123279,0.211345558,-0.16304873,F
-0.154193778,0.720123279,0.211345558,-0.152401321,M
-0.154193778,0.720123279,0.276775481,-0.165115168,F
-0.154193778,0.720123279,0.276775481,-0.15551849,M
-0.154193778,0.720123279,0.342205405,-0.191943836,F
-0.154193778,0.720123279,0.342205405,-0.185394279,M
-0.154193778,0.720123279,0.407635328,-0.19173369,F
-0.154193778,0.720123279,0.407635328,-0.188756618,M
-0.154193778,0.720123279,0.473065251,-0.163714193,F
-0.154193778,0.720123279,0.473065251,-0.154677905,M
-0.154193778,0.720123279,0.538495175,-0.160737121,F
-0.154193778,0.720123279,0.538495175,-0.15471293,M
-0.154193778,0.720123279,0.603925098,-0.162838584,F
-0.154193778,0.720123279,0.603925098,-0.158180342,M
-0.154193778,0.720123279,0.669355022,-0.167917117,F
-0.154193778,0.720123279,0.669355022,-0.158740732,M
-0.154193778,0.720123279,0.734784945,-0.161297511,F
-0.154193778,0.720123279,0.734784945,-0.158775757,M
-0.154193778,0.720123279,0.800214869,-0.193905201,F
-0.154193778,0.720123279,0.800214869,-0.186515059,M
-0.154193778,0.720123279,0.865644792,-0.341848145,F
-0.154193778,0.720123279,0.865644792,-0.341813121,M
-0.154193778,0.720123279,5.314879589,-0.341848145,F
-0.154193778,0.720123279,5.314879589,-0.341743072,M
-0.154193778,1.010018583,-1.097252912,-0.194325493,F
-0.154193778,1.010018583,-1.097252912,-0.18476384,M
-0.154193778,1.010018583,-1.031822988,-0.169528239,F
-0.154193778,1.010018583,-1.031822988,-0.16585068,M
-0.154193778,1.010018583,-0.966393065,-0.161892926,F
-0.154193778,1.010018583,-0.966393065,-0.158110294,M
-0.154193778,1.010018583,-0.900963142,-0.168967849,F
-0.154193778,1.010018583,-0.900963142,-0.166551167,M
-0.154193778,1.010018583,-0.835533218,-0.17226014,F
-0.154193778,1.010018583,-0.835533218,-0.162593413,M
-0.154193778,1.010018583,-0.770103295,-0.169948531,F
-0.154193778,1.010018583,-0.770103295,-0.161332536,M
-0.154193778,1.010018583,-0.704673371,-0.193309787,F
-0.154193778,1.010018583,-0.704673371,-0.188511448,M
-0.154193778,1.010018583,-0.639243448,-0.195481298,F
-0.154193778,1.010018583,-0.639243448,-0.194465591,M
-0.154193778,1.010018583,-0.573813524,-0.170613994,F
-0.154193778,1.010018583,-0.573813524,-0.170543945,M
-0.154193778,1.010018583,-0.508383601,-0.162943657,F
-0.154193778,1.010018583,-0.508383601,-0.15800522,M
-0.154193778,1.010018583,-0.442953677,-0.172680432,F
-0.154193778,1.010018583,-0.442953677,-0.164659851,M
-0.154193778,1.010018583,-0.377523754,-0.172820529,F
-0.154193778,1.010018583,-0.377523754,-0.166586191,M
-0.154193778,1.010018583,-0.31209383,-0.178599551,F
-0.154193778,1.010018583,-0.31209383,-0.162803559,M
-0.154193778,1.010018583,-0.246663907,-0.196041688,F
-0.154193778,1.010018583,-0.246663907,-0.187775936,M
-0.154193778,1.010018583,-0.181233983,-0.203852122,F
-0.154193778,1.010018583,-0.181233983,-0.203641976,M
-0.154193778,1.010018583,-0.11580406,-0.17947516,F
-0.154193778,1.010018583,-0.11580406,-0.169983555,M
-0.154193778,1.010018583,-0.050374136,-0.16721663,F
-0.154193778,1.010018583,-0.050374136,-0.167917117,M
-0.154193778,1.010018583,0.015055787,-0.178879746,F
-0.154193778,1.010018583,0.015055787,-0.175412333,M
-0.154193778,1.010018583,0.080485711,-0.178949794,F
-0.154193778,1.010018583,0.080485711,-0.171664725,M
-0.154193778,1.010018583,0.145915634,-0.173521017,F
-0.154193778,1.010018583,0.145915634,-0.172540334,M
-0.154193778,1.010018583,0.211345558,-0.197127443,F
-0.154193778,1.010018583,0.211345558,-0.191698666,M
-0.154193778,1.010018583,0.276775481,-0.203221684,F
-0.154193778,1.010018583,0.276775481,-0.202205977,M
-0.154193778,1.010018583,0.342205405,-0.179825404,F
-0.154193778,1.010018583,0.342205405,-0.173521017,M
-0.154193778,1.010018583,0.407635328,-0.177198576,F
-0.154193778,1.010018583,0.407635328,-0.17082414,M
-0.154193778,1.010018583,0.473065251,-0.181016232,F
-0.154193778,1.010018583,0.473065251,-0.175762577,M
-0.154193778,1.010018583,0.538495175,-0.179124916,F
-0.154193778,1.010018583,0.538495175,-0.171454579,M
-0.154193778,1.010018583,0.603925098,-0.177934088,F
-0.154193778,1.010018583,0.603925098,-0.17138453,M
-0.154193778,1.010018583,0.669355022,-0.196426956,F
-0.154193778,1.010018583,0.669355022,-0.192329104,M
-0.154193778,1.010018583,0.734784945,-0.206128707,F
-0.154193778,1.010018583,0.734784945,-0.191628617,M
-0.154193778,1.010018583,0.800214869,-0.181296427,F
-0.154193778,1.010018583,0.800214869,-0.170789116,M
-0.154193778,1.010018583,0.865644792,-0.18420345,F
-0.154193778,1.010018583,0.865644792,-0.172190091,M
-0.154193778,1.010018583,5.314879589,-0.341848145,F
-0.154193778,1.010018583,5.314879589,-0.341637999,M
-0.154193778,1.299913886,-1.097252912,-0.184798864,F
-0.154193778,1.299913886,-1.097252912,-0.171909896,M
-0.154193778,1.299913886,-1.031822988,-0.183327841,F
-0.154193778,1.299913886,-1.031822988,-0.176147845,M
-0.154193778,1.299913886,-0.966393065,-0.176287942,F
-0.154193778,1.299913886,-0.966393065,-0.164764924,M
-0.154193778,1.299913886,-0.900963142,-0.197687833,F
-0.154193778,1.299913886,-0.900963142,-0.196742175,M
-0.154193778,1.299913886,-0.835533218,-0.209736217,F
-0.154193778,1.299913886,-0.835533218,-0.192959543,M
-0.154193778,1.299913886,-0.770103295,-0.180946184,F
-0.154193778,1.299913886,-0.770103295,-0.169248044,M
-0.154193778,1.299913886,-0.704673371,-0.174151456,F
-0.154193778,1.299913886,-0.704673371,-0.166831362,M
-0.154193778,1.299913886,-0.639243448,-0.17835438,F
-0.154193778,1.299913886,-0.639243448,-0.171909896,M
-0.154193778,1.299913886,-0.573813524,-0.177758966,F
-0.154193778,1.299913886,-0.573813524,-0.169072922,M
-0.154193778,1.299913886,-0.508383601,-0.177688917,F
-0.154193778,1.299913886,-0.508383601,-0.167356728,M
-0.154193778,1.299913886,-0.442953677,-0.198913686,F
-0.154193778,1.299913886,-0.442953677,-0.191873787,M
-0.154193778,1.299913886,-0.377523754,-0.205148024,F
-0.154193778,1.299913886,-0.377523754,-0.198983735,M
-0.154193778,1.299913886,-0.31209383,-0.178144234,F
-0.154193778,1.299913886,-0.31209383,-0.168442483,M
-0.154193778,1.299913886,-0.246663907,-0.171489603,F
-0.154193778,1.299913886,-0.246663907,-0.161017316,M
-0.154193778,1.299913886,-0.181233983,-0.178214283,F
-0.154193778,1.299913886,-0.181233983,-0.171104335,M
-0.154193778,1.299913886,-0.11580406,-0.176217893,F
-0.154193778,1.299913886,-0.11580406,-0.172155066,M
-0.154193778,1.299913886,-0.050374136,-0.176393015,F
-0.154193778,1.299913886,-0.050374136,-0.162243169,M
-0.154193778,1.299913886,0.015055787,-0.200840026,F
-0.154193778,1.299913886,0.015055787,-0.187215546,M
-0.154193778,1.299913886,0.080485711,-0.207704803,F
-0.154193778,1.299913886,0.080485711,-0.200244612,M
-0.154193778,1.299913886,0.145915634,-0.180630964,F
-0.154193778,1.299913886,0.145915634,-0.166866386,M
-0.154193778,1.299913886,0.211345558,-0.172155066,F
-0.154193778,1.299913886,0.211345558,-0.162803559,M
-0.154193778,1.299913886,0.276775481,-0.180280721,F
-0.154193778,1.299913886,0.276775481,-0.168512532,M
-0.154193778,1.299913886,0.342205405,-0.206724121,F
-0.154193778,1.299913886,0.342205405,-0.1995091,M
-0.154193778,1.299913886,0.407635328,-0.189106862,F
-0.154193778,1.299913886,0.407635328,-0.177653893,M
-0.154193778,1.299913886,0.473065251,-0.200244612,F
-0.154193778,1.299913886,0.473065251,-0.193239738,M
-0.154193778,1.299913886,0.538495175,-0.202661294,F
-0.154193778,1.299913886,0.538495175,-0.19814315,M
-0.154193778,1.299913886,0.603925098,-0.172225115,F
-0.154193778,1.299913886,0.603925098,-0.167146581,M
-0.154193778,1.299913886,0.669355022,-0.171489603,F
-0.154193778,1.299913886,0.669355022,-0.168197312,M
-0.154193778,1.299913886,0.734784945,-0.181681695,F
-0.154193778,1.299913886,0.734784945,-0.171104335,M
-0.154193778,1.299913886,0.800214869,-0.183573011,F
-0.154193778,1.299913886,0.800214869,-0.170684043,M
-0.154193778,1.299913886,0.865644792,-0.341848145,F
-0.154193778,1.299913886,0.865644792,-0.341813121,M
-0.154193778,1.299913886,5.314879589,-0.341848145,F
-0.154193778,1.299913886,5.314879589,-0.341883169,M
-0.154193778,1.58980919,-1.097252912,-0.174536724,F
-0.154193778,1.58980919,-1.097252912,-0.172575359,M
-0.154193778,1.58980919,-1.031822988,-0.193169689,F
-0.154193778,1.58980919,-1.031822988,-0.191418471,M
-0.154193778,1.58980919,-0.966393065,-0.198773589,F
-0.154193778,1.58980919,-0.966393065,-0.197477687,M
-0.154193778,1.58980919,-0.900963142,-0.172540334,F
-0.154193778,1.58980919,-0.900963142,-0.168792727,M
-0.154193778,1.58980919,-0.835533218,-0.170859165,F
-0.154193778,1.58980919,-0.835533218,-0.16641107,M
-0.154193778,1.58980919,-0.770103295,-0.18003555,F
-0.154193778,1.58980919,-0.770103295,-0.173906285,M
-0.154193778,1.58980919,-0.704673371,-0.178704624,F
-0.154193778,1.58980919,-0.704673371,-0.17250531,M
-0.154193778,1.58980919,-0.639243448,-0.184728816,F
-0.154193778,1.58980919,-0.639243448,-0.169283068,M
-0.154193778,1.58980919,-0.573813524,-0.198878662,F
-0.154193778,1.58980919,-0.573813524,-0.192609299,M
-0.154193778,1.58980919,-0.508383601,-0.205533292,F
-0.154193778,1.58980919,-0.508383601,-0.194465591,M
-0.154193778,1.58980919,-0.442953677,-0.174291553,F
-0.154193778,1.58980919,-0.442953677,-0.169913507,M
-0.154193778,1.58980919,-0.377523754,-0.168652629,F
-0.154193778,1.58980919,-0.377523754,-0.162418291,M
-0.154193778,1.58980919,-0.31209383,-0.178424429,F
-0.154193778,1.58980919,-0.31209383,-0.171559652,M
-0.154193778,1.58980919,-0.246663907,-0.177058478,F
-0.154193778,1.58980919,-0.246663907,-0.172680432,M
-0.154193778,1.58980919,-0.181233983,-0.175097114,F
-0.154193778,1.58980919,-0.181233983,-0.159791463,M
-0.154193778,1.58980919,-0.11580406,-0.196111736,F
-0.154193778,1.58980919,-0.11580406,-0.18924696,M
-0.154193778,1.58980919,-0.050374136,-0.200454758,F
-0.154193778,1.58980919,-0.050374136,-0.196672126,M
-0.154193778,1.58980919,0.015055787,-0.161822877,F
-0.154193778,1.58980919,0.015055787,-0.164309607,M
-0.154193778,1.58980919,0.080485711,-0.160456926,F
-0.154193778,1.58980919,0.080485711,-0.151525712,M
-0.154193778,1.58980919,0.145915634,-0.172575359,F
-0.154193778,1.58980919,0.145915634,-0.160842194,M
-0.154193778,1.58980919,0.211345558,-0.180280721,F
-0.154193778,1.58980919,0.211345558,-0.173696139,M
-0.154193778,1.58980919,0.276775481,-0.185534376,F
-0.154193778,1.58980919,0.276775481,-0.182101988,M
-0.154193778,1.58980919,0.342205405,-0.20591856,F
-0.154193778,1.58980919,0.342205405,-0.199404027,M
-0.154193778,1.58980919,0.407635328,-0.20679417,F
-0.154193778,1.58980919,0.407635328,-0.197757882,M
-0.154193778,1.58980919,0.473065251,-0.207214462,F
-0.154193778,1.58980919,0.473065251,-0.201330368,M
-0.154193778,1.58980919,0.538495175,-0.191768714,F
-0.154193778,1.58980919,0.538495175,-0.179965501,M
-0.154193778,1.58980919,0.603925098,-0.170158677,F
-0.154193778,1.58980919,0.603925098,-0.16609585,M
-0.154193778,1.58980919,0.669355022,-0.167531849,F
-0.154193778,1.58980919,0.669355022,-0.159406195,M
-0.154193778,1.58980919,0.734784945,-0.163398974,F
-0.154193778,1.58980919,0.734784945,-0.155728636,M
-0.154193778,1.58980919,0.800214869,-0.195936614,F
-0.154193778,1.58980919,0.800214869,-0.190647934,M
-0.154193778,1.58980919,0.865644792,-0.207564706,F
-0.154193778,1.58980919,0.865644792,-0.194745786,M
-0.154193778,1.58980919,5.314879589,-0.34156795,F
-0.154193778,1.58980919,5.314879589,-0.341848145,M
-0.005563939,-1.599039149,-1.097252912,-0.201260319,F
-0.005563939,-1.599039149,-1.097252912,-0.194640713,M
-0.005563939,-1.599039149,-1.031822988,-0.193239738,F
-0.005563939,-1.599039149,-1.031822988,-0.180455842,M
-0.005563939,-1.599039149,-0.966393065,-0.183537987,F
-0.005563939,-1.599039149,-0.966393065,-0.172785505,M
-0.005563939,-1.599039149,-0.900963142,-0.180385794,F
-0.005563939,-1.599039149,-0.900963142,-0.173205798,M
-0.005563939,-1.599039149,-0.835533218,-0.177688917,F
-0.005563939,-1.599039149,-0.835533218,-0.170403848,M
-0.005563939,-1.599039149,-0.770103295,-0.197722857,F
-0.005563939,-1.599039149,-0.770103295,-0.185954669,M
-0.005563939,-1.599039149,-0.704673371,-0.206689096,F
-0.005563939,-1.599039149,-0.704673371,-0.196497004,M
-0.005563939,-1.599039149,-0.639243448,-0.177163551,F
-0.005563939,-1.599039149,-0.639243448,-0.173100724,M
-0.005563939,-1.599039149,-0.573813524,-0.18308267,F
-0.005563939,-1.599039149,-0.573813524,-0.174676821,M
-0.005563939,-1.599039149,-0.508383601,-0.182627353,F
-0.005563939,-1.599039149,-0.508383601,-0.171419555,M
-0.005563939,-1.599039149,-0.442953677,-0.18115633,F
-0.005563939,-1.599039149,-0.442953677,-0.173135749,M
-0.005563939,-1.599039149,-0.377523754,-0.17530726,F
-0.005563939,-1.599039149,-0.377523754,-0.169843458,M
-0.005563939,-1.599039149,-0.31209383,-0.194395542,F
-0.005563939,-1.599039149,-0.31209383,-0.186515059,M
-0.005563939,-1.599039149,-0.246663907,-0.200454758,F
-0.005563939,-1.599039149,-0.246663907,-0.197127443,M
-0.005563939,-1.599039149,-0.181233983,-0.179895452,F
-0.005563939,-1.599039149,-0.181233983,-0.169318092,M
-0.005563939,-1.599039149,-0.11580406,-0.177408722,F
-0.005563939,-1.599039149,-0.11580406,-0.163013706,M
-0.005563939,-1.599039149,-0.050374136,-0.178879746,F
-0.005563939,-1.599039149,-0.050374136,-0.171769798,M
-0.005563939,-1.599039149,0.015055787,-0.178564526,F
-0.005563939,-1.599039149,0.015055787,-0.172715456,M
-0.005563939,-1.599039149,0.080485711,-0.175027065,F
-0.005563939,-1.599039149,0.080485711,-0.162943657,M
-0.005563939,-1.599039149,0.145915634,-0.19894871,F
-0.005563939,-1.599039149,0.145915634,-0.187951058,M
-0.005563939,-1.599039149,0.211345558,-0.205743438,F
-0.005563939,-1.599039149,0.211345558,-0.197232516,M
-0.005563939,-1.599039149,0.276775481,-0.176182869,F
-0.005563939,-1.599039149,0.276775481,-0.167741996,M
-0.005563939,-1.599039149,0.342205405,-0.17586765,F
